doc_id,title,source,url,word_count,char_count,raw_path,cleaned_path,locations,persons,organizations,heritage_types,domains,time_period,region,tangibility,cluster
322,Daimabad,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Daimabad,1666,10154,data/raw\indian_heritage\indian_031_Daimabad.json,data/cleaned data\indian_heritage\indian_031_Daimabad.txt,"['the Pravara River', 'the Godavari River', 'Shrirampur', 'Ahmednagar', 'India', 'Late Harappan', 'the Deccan Plateau', 'Harappan', 'Daimabad', 'carnelian', 'Mumbai', 'Delhi', 'Maharashtra']","['B. P. Bopardikar', 'M. N. Deshpande', 'S. R. Rao', 'S. A. Sali', 'thick occupational', 'c.2300/2200 BCE', 'buff', 'Malwa', 'Shivaji']","['the Archaeological Survey of India', 'Savalda', 'linear', 'Asi', 'Archaeological Survey Of India']","['site', 'artifact']","['cultural', 'military', 'archaeological']",ancient,north,tangible,-1
323,Surkotada,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Surkotada,1466,8475,data/raw\indian_heritage\indian_031_Surkotada.json,data/cleaned data\indian_heritage\indian_031_Surkotada.txt,"['Gujarat', 'India', 'Bhuj', 'Harappan', 'Valley', 'Lothal', 'Kalibangan', 'Surkotada', 'Agra', 'Delhi']","['Rapar Taluka', 'J. P. Joshi', 'Surkotada', 'Harappan']","['Surkotada', 'IVC', 'Kutch', 'the Archaeological Survey of', 'the Little Rann', 'Kalibangan', 'Asi', 'Chola', 'Archaeological Survey Of India']","['site', 'monument']","['military', 'archaeological', 'cultural']",ancient,north,tangible,-1
324,Tamil Nadu,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Tamil_Nadu,12214,76507,data/raw\indian_heritage\indian_031_Tamil Nadu.json,data/cleaned data\indian_heritage\indian_031_Tamil Nadu.txt,"['India', 'the Eastern Ghats', 'the Bay of Bengal', 'the Palk Strait', 'the Laccadive Sea', 'Kerala', 'Karnataka', 'the Northern Province', 'Pamban Island', 'Tamil Nadu', 'Tamilakam', 'Cheras', 'Cholas', 'Pallavas', 'the Republic of India', 'Madurai', 'Hampi', 'Thanjavur', 'Mahabalipuram', 'Delhi']","['Tamil Nadu', 'Tamil', 'Kaveri', 'Andhra Pradesh', 'Puducherry', 'archaic humans', 'Sangam', 'Rajendra Chola', 'Ashoka']","['Chennai', 'the Western Ghats', 'the Eastern Coastal Plains', 'the Indian Independence', 'National Parks', 'Kollywood', 'Pallava', 'Asi', 'Mughal', 'Vijayanagara', 'Sultanate', 'Chola', 'Archaeological Survey Of India', 'Maratha', 'Unesco']","['art', 'tradition']","['cultural', 'religious', 'military']",ancient,north,intangible,-1
325,Arikamedu,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Arikamedu,2370,14513,data/raw\indian_heritage\indian_032_Arikamedu.json,data/cleaned data\indian_heritage\indian_032_Arikamedu.txt,"['Arikamedu', 'Southern India', 'Kakkayanthope', 'the Erythraean Sea', 'Yavana', 'Rome', 'Tamil', 'India', 'the Ariyankuppam River', 'Virampattinam River', 'the Gingee River', 'the Bay of', 'Bengal', 'Viraiyapattinam', 'Virampattinam', 'Ptolemy', 'France']","['Puducherry', 'Pondicherry', 'Mortimer Wheeler', 'Digs', 'Wheeler', 'Pandukal', 'Tamil', 'Mound', 'Virai', 'Sangam', 'Velir', 'Potikai', 'the King of', 'Mahavira']","['Ariyankuppam Commune', 'Jean-Marie Casal', 'Amphorae', 'Augustus Caesar', 'Vimala Begley', 'Indo-Pacific', 'the Archaeological Survey of', 'Arakan', 'Poduke', 'Geographia', 'Le Gentil', 'Asi', 'Chola', 'Archaeological Survey Of India', 'Unesco']","['site', 'art']","['archaeological', 'cultural', 'military']",ancient,india,tangible,-1
326,Hinduism,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Hinduism,13498,87741,data/raw\indian_heritage\indian_032_Hinduism.json,data/cleaned data\indian_heritage\indian_032_Hinduism.txt,"['Śruti', 'Nyaya', 'Vaisheshika', 'Vedanta', 'India', 'West', 'Nepal', 'Bali', 'Indonesia', 'South Asia', 'Southeast Asia', 'Caribbean', 'Middle East', 'North America', 'Europe', 'Oceania', 'Africa', 'Kerala', 'Agra', 'Tamil Nadu']","['Hinduism', 'Sanātana Dharma', 'Vaidika Dharma', 'Arya Dharma', 'Smṛti', 'Ramayana', 'Agamas', 'Puruṣārthas', 'dharma', 'Vedas', 'Purānas', 'Yoga', 'Mauritius', 'Mahavira']","['Upanishads', 'Puranas', 'Mahabharata', 'moksha', 'Āstika', 'Mīmāṃsā', 'Itihasa-Purana', 'Epic-Puranic', 'Brahmanical', 'Transcendental Meditation', 'ISKCON', 'Hare Krishna', 'Asi', 'Mughal', 'Vijayanagara', 'Gupta', 'Chola']","['tradition', 'art']","['religious', 'cultural', 'archaeological']",ancient,north,intangible,-1
327,Kot Diji,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Kot_Diji,1514,9188,data/raw\indian_heritage\indian_032_Kot Diji.json,data/cleaned data\indian_heritage\indian_032_Kot Diji.txt,"['Sindh', 'Pakistan', 'Indus River', 'the Rohri Hills', 'Talpur', 'Early Harappan Phase', 'Khyber Pakhtunkhwa', 'Haryana', 'Harappan', 'Kunal', 'pre-Harappan', 'Harappa', 'Banawali', 'Rajasthan', 'India', 'Ghaggar River']","['Kot Diji\nKot Diji', 'F. A. Khan', 'Kot Dijian', 'Kot Diji Fort', 'Kot Diji', 'Rehman Dheri', 'Amri', 'Harappa', 'RHD1', 'Harappan Phases', 'Kalibangan', ""Kot Dijian'""]","['the Indus Valley Civilization', 'Khairpur', 'The Pakistan Department of Archaeology', 'the Upper Sindh', 'BCE', 'IVC', 'Hisar', 'Archaeological Survey of', 'Mundigak', 'Pottery', 'Asi', 'Mughal', 'Archaeological Survey Of India']","['site', 'monument']","['cultural', 'military', 'archaeological']",ancient,north,tangible,-1
328,Nilgiri tahr,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Nilgiri_tahr,940,5975,data/raw\indian_heritage\indian_033_Nilgiri tahr.json,data/cleaned data\indian_heritage\indian_033_Nilgiri tahr.txt,"['Kerala', 'India', 'Sanskrit', 'the Nilgiri Mountains', 'the Anaimalai Hills', 'Western Ghats', 'Peyanar', 'Ponmudi Hills', 'Kanyakumari', 'Azhakiyapandipuram', 'Tamil Nadu']","['Tamil Nadu', 'Nilgiritragus', 'Ovis', 'John Edward Gray', 'Capra', 'Nilgiri', 'Grass Hills', 'Parks', 'Tamil', 'Smaller', 'Boothapandi', 'Velimalai', 'Kulasekaram']","['the Nilgiri Hills', 'Nila(blue', 'Ovis and Nilgiritragus', 'Eravikulam National Park', 'Kerala Forest Departments', 'Project Nilgiri', 'Kodaikanal', 'Theni', 'Asi']","['art', 'site']","['cultural', 'military', 'archaeological']",ancient,south,tangible,-1
329,"Patan, Gujarat",Indian Heritage (Auto-discovered),"https://en.wikipedia.org/wiki/Patan,_Gujarat",1494,9278,data/raw\indian_heritage\indian_033_Patan Gujarat.json,data/cleaned data\indian_heritage\indian_033_Patan Gujarat.txt,"['Patan', 'Gujarat', 'Saraswati River', 'Vaghelas', 'Panchasar village', 'Solanki', 'Katpur Village', 'North Gujarat', 'Patola', 'Mumbai', 'Rajasthan', 'Delhi']","['Chaulukya', 'Anhilpur-Patan', 'Vanaraja', 'Panchasara Parshwanath', 'Jains', 'Acharya Hemachandra', 'Vidyalaya Patan', 'Sheth B.D. High School', 'Adarsha Vidhyalaya', 'Sheth B.M. High School', 'Jagruti U.B.Vidhyalay', 'Vareda']","['Chavda', 'Prabhas Patan', 'Gujarat Sultanate', 'Patan', 'Jain', 'Chavdas', 'Vanaraja Chavda', 'Government Engineering College', 'the Gujarat Technological University', 'the Hemchandracharya North Gujarat University', 'North Gujarat University', 'P.P.G', 'Bhagwati International Public School', 'Sheth M.N. High School', 'Pioneer School of Science', 'K.D. Polytechnic Patan', 'Sheth M.N. Science College', 'Sheth M.N.Law College', 'fotonVR', 'ICT']","['monument', 'site']","['religious', 'royal', 'cultural']",ancient,north,tangible,-1
330,Timurid Empire,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Timurid_Empire,4127,26122,data/raw\indian_heritage\indian_033_Timurid Empire.json,data/cleaned data\indian_heritage\indian_033_Timurid Empire.txt,"['Timurid Empire', 'The Timurid Empire', 'Iran', 'Iraq', 'Afghanistan', 'Central Asia', 'the South Caucasus', 'Pakistan', 'North India', 'Turkey', 'Tamerlane', 'the Mongol Empire', 'Samarkand', 'Timurid', 'Persia', 'India', 'Babur', 'Ferghana', 'Uzbekistan', 'Kabulistan']","['Timur', 'Ma Huan', 'Chen Cheng', 'Ulugh Begh', 'Sharaf al-Din Ali Yazdi', 'Zafarnama', 'Karsakpay', 'Sultan', 'Tokhtamysh Khan', 'Turk', 'Tajik', 'Mawarannahr', 'Gurkāniyān', 'Barlas', 'Abu al-Atrāk', ""Ulugh Beg's"", 'Babur']","['Turco', 'Turkic', 'Mongolic', 'Perso-Islamic', 'Turco-Mongol', 'Genghis', 'Borjigin', 'Ming China', 'the Timurid Renaissance', 'Timurids', 'the Aq Qoyunlu', 'the Mughal Empire', 'Ulu Tagh', 'Timur', 'Saray Mulk Khanum', 'Asi', 'Mughal', 'Sultanate', 'Chola']","['art', 'architecture']","['cultural', 'royal', 'military']",ancient,north,tangible,-1
331,Delhi,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Delhi,8919,55561,data/raw\indian_heritage\indian_034_Delhi.json,data/cleaned data\indian_heritage\indian_034_Delhi.txt,"['Delhi', 'India', 'New Delhi', 'Delhi city', 'Sanskrit', 'South Asia', 'the Red Fort', 'Urdu', 'the Indian Rebellion of 1857', 'the Republic of India', 'Gurgaon', 'Ghaziabad', 'Faridabad', 'YEIDA City', 'Tokyo', 'Uttar Pradesh', 'Agra', 'India Gate', 'Kolkata', 'Qutub Minar']","['Haryana', 'Purana Qila', 'Tomb', 'Amir Khusrau', 'Mir Taqi Mir', 'Mirza Ghalib', 'Delhi', 'Sikh', 'Goa', 'Babur', 'Shah Jahan', 'Humayun', 'Ashoka', 'Aurangzeb', 'Guru Nanak']","['the National Capital Territory', 'Uttar Pradesh', 'NCT', 'Yamuna', 'Mahabharata', 'the Delhi Sultanate', 'the Mughal Empire', 'UNESCO World Heritage Sites', 'the Qutub Minar', 'Nizamuddin Auliya', 'Khariboli', 'the British Indian Empire', 'the Dominion of India', 'Noida, Greater Noida', 'the National Capital Region', 'NCR', 'Non-Aligned Movement', ""Men's Hockey World Cup"", 'Cricket World Cups', 'Maurya']","['site', 'art']","['cultural', 'royal', 'military']",ancient,north,tangible,-1
332,Palace of Assembly,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Palace_of_Assembly,599,3804,data/raw\indian_heritage\indian_034_Palace of Assembly.json,data/cleaned data\indian_heritage\indian_034_Palace of Assembly.txt,"['Chandigarh', 'India', 'Pakistan', 'London', 'Earth', 'the Garden Of Eden', 'Paris', 'Dhaka', 'Bangladesh']","['Lahore', 'Jawaharlal Nehru', 'Chandigarh', 'Haryana', 'Nehru', 'Sangsad Bhaban']","['Assembly', 'the Punjab Legislative Assembly', 'the Haryana Legislative Assembly', 'Le Corbusier', 'the Chandigarh Capitol Complex', 'the Legislative Assembly', 'Secretariat', 'The Palace of Assembly', 'UNESCO World Heritage Site', 'Corbusier', 'greenery', 'The General Assembly', ""Le Corbusier's"", 'Asi', 'Unesco']","['architecture', 'site']","['architectural', 'royal', 'cultural']",ancient,north,tangible,-1
333,Rajput architecture,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Rajput_architecture,1206,7593,data/raw\indian_heritage\indian_034_Rajput architecture.json,data/cleaned data\indian_heritage\indian_034_Rajput architecture.txt,"['India', 'Kumbhalgarh', 'Ranthambore', 'Jaipur', 'Bikaner', 'Udaipur', 'Jodhpur', 'Jaisalmer', 'Gujarat', 'Rajputana', 'Mount Abu', 'Mewar', 'Uttar Pradesh', 'Mehrangarh', 'Khajuraho', 'Rajasthan', 'Madhya Pradesh']","['Jaigarh Fort', 'Jai Singh II', 'Hawa Mahal', 'Jal Mahal', 'Albert Hall Museum', 'Udaipur', 'Rajputana', 'Bada Bagh', 'Chaurasi Khambon ki Chhatri', 'Bundi', 'Solaṅkī', 'Taranga Jain', 'Rudra Mahalaya Temple', 'Modhera Sun', 'Ambika Mata', 'Jagat Singh', 'Akbar']","['Mughal', 'the Albert Hall Museum', 'Umaid Bhawan Palace', 'the Indo-Saracenic', 'The Hill Forts of Rajasthan (Amer,', 'Gagron', 'Jaisalmer', 'UNESCO World Heritage Site', 'Rajasthan\nForts', 'Rajput Architecture', 'Kacchwaha Rajput', 'the City Palace', 'Rambagh Palace', 'the Lalgarh Palace', 'Indo-Saracenic', 'the Jaswant Thada at Jodphur', 'Māru-Gurjara', 'Solanki Rajput', 'The Dilwara Jain Temples of', 'Jagat']","['monument', 'architecture']","['military', 'royal', 'religious']",medieval,north,tangible,-1
334,Historic City of Ahmadabad,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Historic_City_of_Ahmadabad,1195,7201,data/raw\indian_heritage\indian_035_Historic City of Ahmadabad.json,data/cleaned data\indian_heritage\indian_035_Historic City of Ahmadabad.txt,"['Historic City', 'Ahmedabad', 'India', 'Gujarat', 'The Historic City', 'Sabarmati River', 'Delhi']","['Ahmadabad', 'Old Ahmedabad', 'Ahmad Shah', 'Ashaval', 'Ashapalli', 'Karna', 'Karnavati', 'Shrinagar', 'Rajnagar', 'Ahmed Shah', 'Bhadra Fort', 'Manek Chowk', 'Maneknath', 'Mahmud Begada', 'Ahmedabad', 'Ferishta', 'Mandelslo', 'Maratha', 'Mahatma Gandhi', 'Jama Masjid']","['the World Heritage City', 'UNESCO', 'Karna', 'Manek Burj', 'Gujarat Sultanate', 'Mirat', 'British Company', 'Sabarmati', 'Ahmedabad', 'Mughal', 'Sultanate', 'Maratha']","['site', 'monument']","['military', 'cultural', 'architectural']",medieval,north,tangible,-1
335,Sidi Bashir Mosque,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Sidi_Bashir_Mosque,677,4134,data/raw\indian_heritage\indian_035_Sidi Bashir Mosque.json,data/cleaned data\indian_heritage\indian_035_Sidi Bashir Mosque.txt,"['Ahmedabad', 'Gujarat', 'India', 'Delhi', 'Isfahan', 'Iran']","['Sidi Bashir Mosque', 'Sidi Bashir', 'Sultan Ahmed Shah', 'Malik Sarang', 'Mahmud Begada', ""Mahmud Begada's"", 'Marathas', 'Jawān Mard Khān', 'Monier M. Williams', 'Qutubuddin Ahmad Shah II', 'Gazetteer']","['the Siddi Bashir Mosque', 'Ahmedabad Junction', 'Sanskrit', 'Qutb Minar', 'The Raj Bibi Mosque', 'Makhdu-Ma-I-Jahan', 'Media', 'Wikimedia Commons', 'Mughal', 'Chola', 'Maratha']","['monument', 'architecture']","['religious', 'royal', 'architectural']",medieval,north,tangible,-1
336,Vihāra,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Vih%C4%81ra,3168,19893,data/raw\indian_heritage\indian_035_Vihāra.json,data/cleaned data\indian_heritage\indian_035_Vihāra.txt,"['India', 'Matha', 'Bihar', 'Khmer', 'Korea', 'Japan', 'Vietnam', 'China', 'Agra', 'Kolkata', 'Mumbai', 'Madhya Pradesh', 'Nalanda', 'Gujarat', 'Ajanta Caves']","['Vihara', 'vihara hall', 'Buddha', 'Karli Caves', 'viharas', 'Tirthankaras', 'Gautama Buddha', 'Sanskrit', 'Pali', 'kyaung', 'Tera', 'Aramaic', 'Mahavira', 'Ashoka']","['Jain', 'the Ajanta Caves', 'Kanheri Caves', 'the Modern Korean Chǒl', 'Middle Korean Tiel', 'Maurya', 'Asi', 'Gupta', 'Archaeological Survey Of India']","['monument', 'art']","['religious', 'cultural', 'architectural']",ancient,north,tangible,-1
337,Bhimbetka rock shelters,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Bhimbetka_rock_shelters,1852,11419,data/raw\indian_heritage\indian_036_Bhimbetka rock shelters.json,data/cleaned data\indian_heritage\indian_036_Bhimbetka rock shelters.txt,"['India', 'Raisen', 'Bhopal', 'the Indian Mesolithic', 'Obedullaganj', 'the Raisen District', 'the Vindhya Range', 'Satpura', 'west)', 'Spain', 'France', 'Bhimbetka', 'Barkheda', 'Madhya Pradesh', 'Delhi']","['Bhimbetka', 'Paleolithic', 'Mesolithic', 'Bhonrawali', 'Jhondra', 'Bhima', 'Baithaka', 'Worshiped Mata Vaishavi', 'W. Kincaid', 'Bhojpur', 'V. S. Wakankar']","['Madhya Pradesh', 'BCE', 'the Ratapani Wildlife Sanctuary', 'Background\nEtymology\nBhimbetka', ""Bhima's"", 'Mahabharata', 'Mata Vaishavi Temple', 'Lakha Juar', 'Archaeological Survey of', 'Asi', 'Chola', 'Archaeological Survey Of India', 'Unesco']","['site', 'artifact']","['cultural', 'archaeological', 'religious']",ancient,north,tangible,-1
338,Civet,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Civet,1326,8312,data/raw\indian_heritage\indian_036_Civet.json,data/cleaned data\indian_heritage\indian_036_Civet.txt,"['Asia', 'Africa', 'Viverridae', 'Nandinia', 'Nandiniidae', 'Madagascar', 'Civettictis', 'Hemigalus', 'Arctogalidia', 'Macrogalidia', 'Paguma', 'South Asia', 'Sri Lanka', 'Sinhala', 'Bangladesh', 'India', 'Kerala', 'Karnataka', 'Tamil', 'Agra']","['Malagasy', 'Fossa', 'Hemigalinae', 'Fossinae', 'Euplerinae', 'Pocock', 'marapaṭṭi', 'musang', 'Viverra', 'Viverricula', 'Diplogale', 'Golden', 'Sri Lanka', 'Tulu', 'Veruku', 'Sangam']","['Eupleridae', 'Gregory', 'Malayalam', 'Chrotogale, Cynogale', 'golden palm civet', 'Maharashtra Marathi', 'Udmanjar', 'BCE', 'World Animal Protection', 'Chanel', 'Asi']","['art', 'monument']","['royal', 'cultural']",ancient,south,tangible,-1
339,Xerophyte,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Xerophyte,3807,24664,data/raw\indian_heritage\indian_036_Xerophyte.json,data/cleaned data\indian_heritage\indian_036_Xerophyte.txt,"['Mediterranean', 'Haberlea', 'Ramonda', 'China']","['Xerophyte', 'Cacti', 'Cactaceae']","['Ancient Greek', 'Types\nSucculent', 'Haloxylon', 'Asi']","['art', 'architecture']","['cultural', 'military', 'archaeological']",ancient,unknown,tangible,-1
340,Indo-Greek Kingdom,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Indo-Greek_Kingdom,14140,89154,data/raw\indian_heritage\indian_037_Indo-Greek Kingdom.json,data/cleaned data\indian_heritage\indian_037_Indo-Greek Kingdom.txt,"['Afghanistan', 'Pakistan', 'Taxila', 'Sagala', 'Pushkalavati', 'Bagram', 'Ptolemy', 'Bactria', 'India', 'the Seleucid Empire', 'the North Western Indian Subcontinent', 'Seleucid', 'Sakala', 'republics', 'the Ravi River', 'the Yaudheya Republic', 'Audumbaras', 'Yaudheyas', 'Mathura', 'Western Satraps']","['Artemidoros', 'Menander', 'Arjunayanas', 'Greeks', 'Chandragupta', 'Ashoka', 'Samudragupta']","['the Yavana Kingdom', 'Geographia', 'the Indo-Greek', 'Graeco', 'the Indo-Greek Kingdoms', 'Greco-Buddhist', 'Polybius', 'Demetrius I', 'The Indo-Greeks', 'the Indo-Scythians', 'The Indo-Greek Kingdom', 'Maurya', 'Asi', 'Gupta', 'Chola']","['artifact', 'art']","['royal', 'cultural', 'religious']",ancient,north,tangible,-1
341,Mehrauli,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Mehrauli,1359,8346,data/raw\indian_heritage\indian_037_Mehrauli.json,data/cleaned data\indian_heritage\indian_037_Mehrauli.txt,"['Mehrauli', 'South Delhi', 'Delhi', 'India', 'Afghanistan', 'Sultan', 'Siri', 'South', 'West', 'Balban', 'Mehrauli Archeological Park', 'Urdu', 'Qutub Minar']","['Vasant Kunj', 'Mehrauli', 'Lal Kot', 'Tomar', 'Anangpal', 'Anangpal II', 'Kannauj', 'Qila Rai Pithora', 'Mohammed Ghori', 'Qutubuddin', 'Delhi', 'Yogninipura', 'Malviya Nagar', 'Ahinsa Sthal', 'Tirthankara', 'Tirthankara Mahavira', 'Alauddin Khalji', 'Bahadur Shah', 'Zafar Mahal', 'Bahadur Shah Zafar']","['the Delhi Legislative Assembly', 'Gurugram', 'Qutb', 'Jain', 'Banda Singh Bahadur', 'Samana', 'Tughlakabad', 'Mahavira', 'Qutb ud-Din Aibak', 'UNESCO World Heritage Site', 'Khwaja Qutbuddin Bakhtiar Kaki', 'Phoolwalon-ki-sair Festival', ""Aurangzeb, Bahadur Shah I.\nBalban's"", 'Delhi Sultanate', 'Indo-Islamic', 'Balban', 'Sukhi Baoli', 'The Jamali Kamali Mosque', 'Mughal Emperor Akbar', 'Bhulbhulaiyan']","['monument', 'site']","['religious', 'royal', 'military']",ancient,north,tangible,-1
342,Sidi Saiyyed Mosque,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Sidi_Saiyyed_Mosque,502,3021,data/raw\indian_heritage\indian_037_Sidi Saiyyed Mosque.json,data/cleaned data\indian_heritage\indian_037_Sidi Saiyyed Mosque.txt,"['Ahmedabad', 'Gujarat', 'India', 'Yemen', 'Curzon', 'Viceroy']","['Sidi Saiyyed Mosque', 'Sidi Saiyyid ni Jali', 'Sidi Sayyad', 'The Sidi Saiyyed Mosque', 'Sidi Saiyyid ki', ""Shaikh Sa'id Al-Habshi Sultani"", ""Sidi Sa'id"", 'Rumi Khan', 'Jhujhar Khan', ""Sidi Sa'id's"", 'Hajj', 'Ahmadabad', 'Mamlatdar']","['Habshi', 'the Indian Institute of Management Ahmedabad', 'Media', 'Wikimedia Commons', 'Mughal', 'Sultanate']","['monument', 'architecture']","['religious', 'royal', 'architectural']",medieval,west,tangible,-1
343,Ficus elastica,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Ficus_elastica,782,4545,data/raw\indian_heritage\indian_038_Ficus elastica.json,data/cleaned data\indian_heritage\indian_038_Ficus elastica.txt,"['Ficus elastica', 'South', 'Southeast Asia', 'Sri Lanka', 'the West Indies', 'Florida', 'Ficus', 'elastica', 'Nepal', 'Indonesia', 'Bhutan', 'Northeastern India', 'Bangladesh', 'Myanmar', 'Thailand', 'Yunnan', 'China', 'Malaysia', 'Hawaii', 'Europe']","['Ficus elastica', 'rubber bush', 'bush', 'Robusta']","['fig', 'Latex', 'Pará', 'Hevea', 'USDA', 'Asi']","['art', 'monument']",['cultural'],modern,east,tangible,-1
344,Stepwell,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Stepwell,2194,13876,data/raw\indian_heritage\indian_038_Stepwell.json,data/cleaned data\indian_heritage\indian_038_Stepwell.txt,"['India', 'Pakistan', 'Hindi', 'bawri', 'bawari', 'Gujarati', 'Bhojpuri', 'Ashoka', 'Junagadh', 'Western Satrap', 'Kerala', 'Uttar Pradesh', 'Agra', 'Karnataka', 'Jaipur', 'Rajasthan', 'Madhya Pradesh', 'Delhi', 'Gujarat', 'Taj Mahal']","['Kannada', 'Dholavira', ""Mohenjo Daro's"", 'Navghan Kuvo', 'Babur', 'Humayun', 'Ashoka']","['Stepwell', 'Stepwells', 'Marwari', 'kalyani', 'pushkarani (', 'Uperkot', 'Asi', 'Mughal']","['architecture', 'monument']","['religious', 'architectural', 'cultural']",ancient,north,tangible,-1
345,Tripura,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Tripura,8165,52272,data/raw\indian_heritage\indian_038_Tripura.json,data/cleaned data\indian_heritage\indian_038_Tripura.txt,"['India', 'Bangladesh', 'Atharamura', 'Longtharai', 'Shakhan', 'Jampui Hills', 'the south west monsoon', 'Unakoti', 'Devtamura', 'Bangalore', 'Kerala', 'Agra', 'Kolkata', 'Hampi', 'Delhi', 'Udaipur']","['Tripura\nTripura', 'Tripura', 'Agartala', 'Kokborok', 'Hill Tippera', 'Baramura', 'Pilak', 'Tripura Sundari', 'Ashoka']","['Assam and Mizoram', 'the Manikya Dynasty', 'National Highway 8', 'Maurya', 'Asi', 'Mughal']","['art', 'tradition']","['cultural', 'royal', 'religious']",ancient,north,intangible,-1
